country code;postal code;place name;admin name1;admin code1;admin name2;admin code2;admin name3;admin code3;latitude;longitude;accuracy;coordinates
US;27259;Highfalls;North Carolina;NC;Moore;125;;;35.4921;-79.479;1;35.4921,-79.479
US;27866;Pleasant Hill;North Carolina;NC;Northampton;131;;;36.5212;-77.5192;4;36.5212,-77.5192
US;28539;Hubert;North Carolina;NC;Onslow;133;;;34.6993;-77.2079;4;34.6993,-77.2079
US;27833;Greenville;North Carolina;NC;Pitt;147;;;35.5804;-77.3926;4;35.5804,-77.3926
US;28722;Columbus;North Carolina;NC;Polk;149;;;35.2532;-82.1971;4;35.2532,-82.1971
US;27205;Asheboro;North Carolina;NC;Randolph;151;;;35.6396;-79.8509;4;35.6396,-79.8509
US;28330;Cordova;North Carolina;NC;Richmond;153;;;34.9129;-79.822;4;34.9129,-79.822
US;27288;Eden;North Carolina;NC;Rockingham;157;;;36.5;-79.759;4;36.5,-79.759
US;27013;Cleveland;North Carolina;NC;Rowan;159;;;35.7374;-80.7113;4;35.7374,-80.7113
US;28159;Spencer;North Carolina;NC;Rowan;159;;;35.6917;-80.4327;4;35.6917,-80.4327
US;28385;Salemburg;North Carolina;NC;Sampson;163;;;35.0515;-78.4714;4;35.0515,-78.4714
US;28009;Badin;North Carolina;NC;Stanly;167;;;35.406;-80.1167;4;35.406,-80.1167
US;28129;Oakboro;North Carolina;NC;Stanly;167;;;35.246;-80.3413;4;35.246,-80.3413
US;27049;Toast;North Carolina;NC;Surry;171;;;36.5004;-80.6265;4;36.5004,-80.6265
US;28712;Brevard;North Carolina;NC;Transylvania;175;;;35.2208;-82.7404;4;35.2208,-82.7404
US;27544;Kittrell;North Carolina;NC;Vance;181;;;36.2042;-78.4241;4;36.2042,-78.4241
US;27523;Apex;North Carolina;NC;Wake;183;;;35.7225;-78.8408;4;35.7225,-78.8408
US;27560;Morrisville;North Carolina;NC;Wake;183;;;35.8344;-78.8466;4;35.8344,-78.8466
US;27571;Rolesville;North Carolina;NC;Wake;183;;;35.9156;-78.4658;4;35.9156,-78.4658
US;27602;Raleigh;North Carolina;NC;Wake;183;;;35.7587;-78.6711;4;35.7587,-78.6711
US;27695;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27530;Goldsboro;North Carolina;NC;Wayne;191;;;35.3683;-78.0929;4;35.3683,-78.0929
US;27863;Pikeville;North Carolina;NC;Wayne;191;;;35.4929;-77.9578;4;35.4929,-77.9578
US;28578;Seven Springs;North Carolina;NC;Wayne;191;;;35.2105;-77.9146;4;35.2105,-77.9146
US;28651;Millers Creek;North Carolina;NC;Wilkes;193;;;36.2119;-81.2485;4;36.2119,-81.2485
US;27894;Wilson;North Carolina;NC;Wilson;195;;;35.7158;-77.9043;4;35.7158,-77.9043
